epoch,Caudal_peduncle,left_caudal_fluke,left_pect_fin_tip,loss,lr,mid_saddle_patch,right_caudal_fluke,right_pect_fin_tip,rostrum_tip,val_Caudal_peduncle,val_left_caudal_fluke,val_left_pect_fin_tip,val_loss,val_mid_saddle_patch,val_right_caudal_fluke,val_right_pect_fin_tip,val_rostrum_tip
81,0.00028119521448388696,0.00024387065786868334,0.00028630669112317264,0.00024672166910022497,1.25e-05,0.0001811764668673277,0.00022660828835796565,0.0002827259013429284,0.00022516856552101672,0.000314029777655378,0.0002715976152103394,0.00028652173932641745,0.0002686687803361565,0.00022097703185863793,0.0002604792534839362,0.00027899618726223707,0.0002480799157638103
82,0.00028668352751992643,0.00025801832089200616,0.00027803736156784,0.00025019003078341484,6.25e-06,0.00018031703075394034,0.0002362117520533502,0.0002780964132398367,0.00023396537289954722,0.00031161674996837974,0.0002700920158531517,0.0002879959938582033,0.0002696699812076986,0.00023271287500392646,0.0002538199769333005,0.0002827689459081739,0.00024868317996151745
83,0.00028998771449550986,0.000248452095547691,0.0002797924098558724,0.0002479165850672871,6.25e-06,0.00017181241128128022,0.00023200977011583745,0.0002837160718627274,0.0002296455204486847,0.0003099672612734139,0.0002747013350017369,0.00028736452804878354,0.00026731251273304224,0.0002300676133017987,0.0002536934625823051,0.0002758764603640884,0.00023951707407832146
84,0.0002849843294825405,0.0002476614899933338,0.0002808468707371503,0.000246623094426468,6.25e-06,0.0001797724689822644,0.00022526769316755235,0.00027817199588753283,0.00022965617245063186,0.00030654665897600353,0.0002780909417197108,0.0002886787988245487,0.00026878228527493775,0.00022988363343756646,0.0002546262985561043,0.0002774091553874314,0.00024624046636745334
85,0.00028484180802479386,0.0002487391175236553,0.0002760945644695312,0.00024678127374500036,6.25e-06,0.00017775766900740564,0.00023380195489153266,0.0002778514754027128,0.00022838232689537108,0.00030907371547073126,0.0002841270179487765,0.000291998905595392,0.0002708040119614452,0.0002334513410460204,0.00025727934553287923,0.00027694914024323225,0.00024274869065266103
86,0.0002879370003938675,0.0002520403068047017,0.00028294933144934475,0.00024906406179070473,6.25e-06,0.00017462228424847126,0.0002340209757676348,0.00028213326004333794,0.0002297443279530853,0.00030711875297129154,0.0002742573560681194,0.00028731737984344363,0.0002671555557753891,0.0002296080201631412,0.00025172927416861057,0.0002767460828181356,0.00024331182066816837
87,0.00027988056535832584,0.00024701416259631515,0.0002782939118333161,0.0002452571934554726,6.25e-06,0.00017633914831094444,0.0002264301583636552,0.00027919947751797736,0.000229642799240537,0.0003097480221185833,0.00027538786525838077,0.00028818019200116396,0.00026894439361058176,0.00024062918964773417,0.000254318758379668,0.0002777398913167417,0.00023660696751903743
88,0.0002801659284159541,0.00024627402308396995,0.0002810636651702225,0.00024618557654321194,6.25e-06,0.000180298593477346,0.00022916107263881713,0.00027841387782245874,0.00022792226809542626,0.0003032148815691471,0.0002753571607172489,0.00028515970916487277,0.00026550458278506994,0.00023867863637860864,0.00024768238654360175,0.00027692585717886686,0.0002315135789103806
89,0.0002823274699039757,0.0002482463023625314,0.00028092050342820585,0.0002453819033689797,6.25e-06,0.0001718751882435754,0.00022727579926140606,0.00028120182105340064,0.00022582593373954296,0.00031489660614170134,0.00027175876311957836,0.0002867021248675883,0.0002714865258894861,0.0002448972372803837,0.0002563036105129868,0.00027920486172661185,0.0002466427395120263
90,0.00028410335653461516,0.00024986453354358673,0.00027015330852009356,0.00024458509869873524,6.25e-06,0.00016924002557061613,0.00022952441941015422,0.00027008031611330807,0.00023912974575068802,0.00030852650525048375,0.00027578408480621874,0.00028730847407132387,0.00026881665689870715,0.00023146493185777217,0.00025128343258984387,0.0002781111397780478,0.00024923827731981874
91,0.0002784139651339501,0.00024710307479836047,0.00028867251239717007,0.0002450625761412084,6.25e-06,0.00016660876281093806,0.00022445393551606685,0.0002864976995624602,0.00022368795180227607,0.0003077563887927681,0.0002698339812923223,0.00028937324532307684,0.000268836272880435,0.00023372730356641114,0.00025537487817928195,0.0002792903978843242,0.0002464977733325213
92,0.0002821726957336068,0.0002498461108189076,0.0002717665920499712,0.00024285858671646565,6.25e-06,0.00016566397971473634,0.00023090986360330135,0.0002721533819567412,0.00022749791969545186,0.00030380007228814065,0.00027423741994425654,0.00029373972211033106,0.00026646582409739494,0.00022996011830400676,0.00025277904933318496,0.0002788338460959494,0.00023191074433270842
93,0.00028146462864242494,0.00024858632241375744,0.00027865299489349127,0.000245719711529091,6.25e-06,0.00017415796173736453,0.00022947795514483005,0.00027994424453936517,0.00022775404795538634,0.0003067712823394686,0.0002734276349656284,0.0002843175898306072,0.00026552198687568307,0.00022369774524122477,0.0002486906887497753,0.00027945570764131844,0.00024229343398474157
94,0.0002727799001149833,0.0002435698261251673,0.0002656691358424723,0.00023902887187432498,3.125e-06,0.0001719350111670792,0.00022389607329387218,0.00026710203383117914,0.00022825022460892797,0.0003044309269171208,0.0002725045778788626,0.0002860004606191069,0.0002678386226762086,0.00023563779541291296,0.0002580612781457603,0.0002765136887319386,0.00024172145640477538
95,0.0002890879986807704,0.00025443764752708375,0.0002895162033382803,0.00024912721710279584,3.125e-06,0.00016289854829665273,0.00023076539218891412,0.0002892306074500084,0.0002279539330629632,0.0002993352245539427,0.0002726754464674741,0.0002841635432559997,0.00026603747392073274,0.0002290029515279457,0.0002543028676882386,0.00027694928576238453,0.00024583289632573724
96,0.0002705648366827518,0.00023749216052237898,0.00026609489577822387,0.00023605499882251024,3.125e-06,0.00016850070096552372,0.00022232062474358827,0.00026263747713528574,0.00022477393213193864,0.00030636656447313726,0.00027416233206167817,0.0002887748123612255,0.00026728841476142406,0.00024151371326297522,0.00025125578395090997,0.0002787490375339985,0.00023019687796477228
97,0.0002862224937416613,0.0002540336281526834,0.0002794144966173917,0.0002467841550242156,3.125e-06,0.00016894197324290872,0.0002340423670830205,0.00028178843786008656,0.00022304557205643505,0.0003015380643773824,0.00026787645765580237,0.00028671801555901766,0.0002646180510055274,0.00022280165285337716,0.00025289886980317533,0.00027540011797100306,0.000245093135163188
98,0.0002701801131479442,0.00023862739908508956,0.0002757804759312421,0.00023855976178310812,3.125e-06,0.0001678306289250031,0.000221413210965693,0.00027489717467688024,0.00022118947526905686,0.00030376663198694587,0.0002721839991863817,0.000286142312688753,0.00026510466705076396,0.00022972187434788793,0.00025112865841947496,0.0002760391216725111,0.0002367502893321216
99,0.000279568339465186,0.0002455411886330694,0.0002763805096037686,0.00024226747336797416,3.125e-06,0.00016745417087804526,0.00022847125364933163,0.00027691060677170753,0.00022154579346533865,0.0003045383782591671,0.00027411014889366925,0.00028654251946136355,0.00026676245033741,0.00023164224694482982,0.000254102487815544,0.0002781107323244214,0.00023829088604543358
100,0.00027900966233573854,0.00024859161931090057,0.0002767505357041955,0.00024218465841840953,3.125e-06,0.00016933382721617818,0.00022345710021909326,0.00027768826112151146,0.00022046201047487557,0.00030435665394179523,0.00026742916088551283,0.00028528267284855247,0.00026465137489140034,0.0002260261680930853,0.0002505625016056001,0.0002805086551234126,0.0002383937971899286
101,0.0002704594226088375,0.00024671482970006764,0.00026703515322878957,0.00023762926866766065,1.5625e-06,0.00016217802476603538,0.00022457160230260342,0.0002681520127225667,0.00022429363161791116,0.000302637810818851,0.00026710526435635984,0.0002851882600225508,0.00026371609419584274,0.0002204810007242486,0.00025475455913692713,0.0002777464687824249,0.0002380993391852826
102,0.00027673481963574886,0.00024215172743424773,0.00028008935623802245,0.0002417120849713683,1.5625e-06,0.00017134936933871359,0.00022284846636466682,0.0002787178964354098,0.00022009327949490398,0.00029888772405683994,0.00027288091951049864,0.0002868638839572668,0.0002681129553820938,0.00023626239271834493,0.00025606859708204865,0.0002799267531372607,0.0002459005336277187
103,0.00028123805532231927,0.00025500665651634336,0.00027864635922014713,0.0002439988893456757,1.5625e-06,0.00016256474191322923,0.00023158085241448134,0.0002771943691186607,0.00022176073980517685,0.00030065671307966113,0.0002662751358002424,0.00028488601674325764,0.0002648252993822098,0.0002294142177561298,0.0002557413827162236,0.0002773138985503465,0.00023948965827003121
104,0.0002759101043920964,0.00024365029821638018,0.0002711821871344,0.00023929361486807466,1.5625e-06,0.00016412188415415585,0.00022259561228565872,0.00027110299561172724,0.00022649184393230826,0.00030399762908928096,0.00027380342362448573,0.00028902784106321633,0.0002680935140233487,0.0002406788116786629,0.0002544609596952796,0.0002785081451293081,0.0002361776278121397
105,0.00027797624352388084,0.0002567717165220529,0.00027857167879119515,0.00024417851818725467,1.5625e-06,0.00015767678269185126,0.00023244292242452502,0.0002794016618281603,0.00022640923270955682,0.00029897710192017257,0.0002669665263965726,0.0002861487737391144,0.00026308055385015905,0.0002255939762108028,0.0002560765715315938,0.00027511146618053317,0.0002326896064914763
106,0.00026910868473351,0.00023375381715595722,0.0002768063568510115,0.00023498531663790345,1.5625e-06,0.00016265174781437963,0.00021197918977122754,0.0002778598864097148,0.0002127372717950493,0.0003008681524079293,0.0002665169013198465,0.00028599690995179117,0.00026287740911357105,0.00022410496603697538,0.00024672879953868687,0.00027512270025908947,0.0002408034197287634
107,0.00027326124836690724,0.0002389539295108989,0.00026700965827330947,0.00023563489958178252,1.5625e-06,0.00016495527233928442,0.00021851905330549926,0.0002659332531038672,0.0002208119840361178,0.00030069760396145284,0.00027155852876603603,0.0002843292895704508,0.00026844145031645894,0.00024425977608188987,0.00025934106088243425,0.0002763962547760457,0.0002425077254883945
108,0.00027818806120194495,0.00025156119954772294,0.0002782958035822958,0.00024379223759751767,7.8125e-07,0.00015985762001946568,0.00023382760991808027,0.00027954590041190386,0.00022526970133185387,0.00030117639107629657,0.0002726679667830467,0.00028714226209558547,0.00026448265998624265,0.0002269275428261608,0.0002555368992034346,0.0002772644511424005,0.0002306629321537912
109,0.0002801208756864071,0.0002587494091130793,0.00028252648189663887,0.0002463459095451981,7.8125e-07,0.00016071497520897537,0.00023527680605184287,0.0002825259871315211,0.00022450725373346359,0.0002988379856105894,0.0002667273220140487,0.00028834157274104655,0.0002622713800519705,0.00021856874809600413,0.0002479210670571774,0.0002757399925030768,0.00023976292868610471
110,0.00027873326325789094,0.00023732797126285732,0.0002739547344390303,0.0002374430769123137,7.8125e-07,0.00016661036352161318,0.00021564682538155466,0.00027351375319994986,0.0002163147000828758,0.0003020968579221517,0.00027407638845033944,0.0002865810238290578,0.0002654460840858519,0.00022578946663998067,0.00025750527856871486,0.00027824894641526043,0.0002338245540158823
111,0.00027539191069081426,0.00024383417621720582,0.0002682504418771714,0.00023821085051167756,7.8125e-07,0.00015674335008952767,0.00022840294695924968,0.0002695650327950716,0.0002252883423352614,0.0002997931733261794,0.00026798711041919887,0.0002861896646209061,0.00026476747007109225,0.00023482866527047008,0.0002525713061913848,0.0002772452135104686,0.00023475712805520743
112,0.0002718475880101323,0.00024472191580571234,0.0002767084224615246,0.00023916324425954372,7.8125e-07,0.00015923510363791138,0.00022557763441000134,0.00027522118762135506,0.000220831178012304,0.00029903356335125864,0.0002663954219315201,0.0002848691656254232,0.000263316003838554,0.00022846840147394687,0.0002465298166498542,0.00027707190020009875,0.0002408437430858612
113,0.00027536574634723365,0.00024806754663586617,0.0002761112409643829,0.00023999768018256873,7.8125e-07,0.00016023225907702,0.00022620968229603022,0.00027607879019342363,0.00021791817562188953,0.0003000724536832422,0.0002663213526830077,0.0002844299015123397,0.00026075742789544165,0.00021467004262376577,0.0002476559893693775,0.00027502825832925737,0.0002371238952036947
114,0.00027345024864189327,0.00024588045198470354,0.00027615876751951873,0.0002397034695604816,7.8125e-07,0.0001646938908379525,0.0002217790752183646,0.00027545689954422414,0.00022050518600735813,0.00029956805519759655,0.0002708167885430157,0.00028318012482486665,0.0002646496577654034,0.00022828926739748567,0.0002502787101548165,0.00027552651590667665,0.0002448878949508071
115,0.00027414486976340413,0.0002483635034877807,0.00027515925467014313,0.0002399506774963811,7.8125e-07,0.0001608575985301286,0.00022694087238050997,0.00027422382845543325,0.0002199648879468441,0.00029940708191134036,0.00027302198577672243,0.00028704284341074526,0.0002637267461977899,0.00023355257872026414,0.00024696390028111637,0.00027414923533797264,0.0002319497289136052
116,0.0002726169186644256,0.0002455300709698349,0.00027269753627479076,0.00023851290461607277,7.8125e-07,0.00016068150580395013,0.00022595294285565615,0.00027095130644738674,0.0002211605169577524,0.0002983919985126704,0.00027147235232405365,0.0002866871654987335,0.00026647670892998576,0.00022774159151595086,0.00025710632326081395,0.00027966295601800084,0.000244274502620101
117,0.00026873216847889125,0.0002360626676818356,0.00026892765890806913,0.00023460642842110246,7.8125e-07,0.00016291775682475418,0.00021670061687473208,0.000270198768703267,0.00021870557975489646,0.000297972874250263,0.00027156752184964716,0.00028606655541807413,0.0002622943720780313,0.0002222847833763808,0.0002475763321854174,0.000272001838311553,0.00023859055363573134
118,0.0002762983785942197,0.0002508453035261482,0.0002850437304005027,0.0002423361875116825,7.8125e-07,0.0001561080280225724,0.0002295348240295425,0.00028338434640318155,0.00021513884712476283,0.0002976933610625565,0.0002677386801224202,0.000284788926364854,0.0002641418541315943,0.0002275950973853469,0.00024967320496216416,0.00027924569440074265,0.00024225802917499095
119,0.0002832140016835183,0.00024761122767813504,0.00027181251789443195,0.00024257069162558764,3.90625e-07,0.00016808083455543965,0.00022687323507852852,0.0002726843813434243,0.0002277186868013814,0.00029840116621926427,0.0002768417471088469,0.00028643073164857924,0.0002653661067597568,0.00023061176761984825,0.0002493379288353026,0.00027695909375324845,0.00023898007930256426
120,0.00026848397101275623,0.00024632038548588753,0.00026819543563760817,0.00023602654982823879,3.90625e-07,0.00016295610112138093,0.00022044203069526702,0.00026578319375403225,0.00022000435274094343,0.0003001810400746763,0.0002673173148650676,0.000283188303001225,0.00026614838861860335,0.00024242125800810754,0.00025275093503296375,0.00027761212550103664,0.00023956778750289232
121,0.0002763434313237667,0.00025615081540308893,0.0002861230168491602,0.0002431918546790257,3.90625e-07,0.00015449403144884855,0.00023501578834839165,0.0002796084154397249,0.00021460761490743607,0.0002973567461594939,0.00027101190062239766,0.00029119339887984097,0.00026334304129704833,0.0002200752787757665,0.0002577499544713646,0.0002766339748632163,0.00022937972971703857
122,0.00027152677648700774,0.00023644462635274976,0.0002639642043504864,0.00023604644229635596,3.90625e-07,0.00017117687093559653,0.00021614422439597547,0.0002649955858942121,0.00022807292407378554,0.0002996754483319819,0.0002665255160536617,0.0002851674798876047,0.0002620977465994656,0.000223945127800107,0.0002483268908690661,0.00027544773183763027,0.00023559578403364867
123,0.00027395383222028613,0.00024884333834052086,0.00028142289374955,0.00024289099383167922,3.90625e-07,0.0001592787739355117,0.00023155090457294136,0.00028240744723007083,0.00022278029064182192,0.00029957061633467674,0.00026620680000633,0.0002850672753993422,0.000262197048868984,0.00021844834554940462,0.00025519143673591316,0.00027663877699524164,0.00023425590188708156
