frame,track_id,class_name,confidence,center_x,center_y,bbox_x1,bbox_y1,bbox_x2,bbox_y2
675,3,marine mammal,0.29384636878967285,870,357,563.3,-111.3,1176.9,825.9
678,3,marine mammal,0.6268438696861267,859,314,550.7,-183.5,1169.4,812.7
681,3,marine mammal,0.690477728843689,847,289,532.8,-219.3,1162.9,797.0
684,3,marine mammal,0.8399377465248108,839,262,514.4,-264.2,1164.2,788.9
687,3,marine mammal,0.9387897253036499,826,254,509.8,-271.8,1144.2,780.1
690,3,marine mammal,0.8686005473136902,828,248,507.7,-279.9,1148.9,776.9
693,3,marine mammal,0.8672072887420654,841,263,503.8,-244.7,1178.2,770.8
696,3,marine mammal,0.7505409717559814,846,303,496.5,-157.4,1195.9,764.6
699,3,marine mammal,0.8310645222663879,845,327,494.1,-108.4,1198.1,763.3
702,3,marine mammal,0.21883642673492432,821,338,492.0,-73.5,1150.0,750.1
705,3,marine mammal,0.5676702857017517,800,348,485.8,-54.3,1115.0,750.0
708,3,marine mammal,0.5594597458839417,788,354,484.4,-38.8,1092.2,746.7
711,3,marine mammal,0.7922306060791016,783,358,480.4,-31.2,1085.8,747.1
714,3,marine mammal,0.8715726733207703,774,360,479.0,-22.9,1070.6,744.4
717,3,marine mammal,0.9274793267250061,769,365,480.0,-8.0,1060.9,739.3
720,3,marine mammal,0.8849164247512817,772,368,484.8,-0.9,1061.2,736.8
723,3,marine mammal,0.7370638847351074,816,371,486.6,5.9,1146.0,736.9
726,3,marine mammal,0.4996612071990967,838,373,485.2,12.8,1192.6,733.9
729,3,marine mammal,0.30051979422569275,860,375,482.7,16.9,1238.5,734.0
732,3,marine mammal,0.7731501460075378,863,377,478.2,22.3,1248.2,732.6
735,3,marine mammal,0.7336928248405457,868,371,473.8,19.4,1261.8,723.7
738,3,marine mammal,0.9066041707992554,870,374,473.6,22.8,1266.8,725.2
741,3,marine mammal,0.8470820784568787,869,370,472.9,21.9,1265.7,719.1
744,3,marine mammal,0.6369132399559021,865,370,471.1,22.8,1259.6,719.1
747,3,marine mammal,0.5711056590080261,857,374,468.9,30.5,1245.4,718.1
750,3,marine mammal,0.9341778755187988,844,404,532.1,92.8,1156.4,714.9
753,3,marine mammal,0.8413498401641846,826,422,573.6,131.2,1078.2,713.8
756,3,marine mammal,0.8080928325653076,813,436,592.3,157.1,1034.9,716.2
759,3,marine mammal,0.6692704558372498,799,423,602.4,177.2,996.9,669.7
762,3,marine mammal,0.8686370849609375,754,413,535.4,137.4,972.9,688.3
765,3,marine mammal,0.4982438087463379,745,436,542.8,168.1,949.5,704.7
768,3,marine mammal,0.6299142241477966,737,452,542.4,191.0,932.0,713.4
771,3,marine mammal,0.26319029927253723,722,464,529.9,208.4,914.9,720.2
774,3,marine mammal,0.3895655870437622,702,470,508.1,220.7,896.4,721.4
777,3,marine mammal,0.7096074819564819,644,437,411.2,151.2,878.6,723.5
780,3,marine mammal,0.17110784351825714,666,411,336.9,97.5,995.9,726.4
783,3,marine mammal,0.3503382205963135,674,396,286.5,61.1,1062.8,731.2
786,3,marine mammal,0.4743184745311737,628,388,252.2,42.2,1004.8,735.4
789,3,marine mammal,0.4917793571949005,586,386,229.1,32.6,942.1,739.8
792,3,marine mammal,0.6331721544265747,559,385,208.1,33.1,912.2,738.8
795,3,marine mammal,0.6362855434417725,529,389,177.1,43.8,881.6,734.2
798,3,marine mammal,0.7699121832847595,492,403,143.8,69.7,841.8,738.1
801,3,marine mammal,0.3868785798549652,463,419,114.0,101.9,814.0,737.9
804,3,marine mammal,0.6879345178604126,439,438,82.5,136.7,796.7,740.7
807,3,marine mammal,0.1533176600933075,416,457,54.8,168.3,778.1,746.9
810,3,marine mammal,0.12011973559856415,396,479,29.1,200.7,762.7,757.8
813,3,marine mammal,0.16007104516029358,352,498,6.3,229.1,698.3,767.8
816,3,marine mammal,0.16007104516029358,324,518,-19.0,258.3,669.3,778.3
819,3,marine mammal,0.113744355738163,316,534,-46.9,283.2,680.0,785.5
822,3,marine mammal,0.2973744869232178,274,551,-79.2,310.0,629.4,793.2
825,3,marine mammal,0.2973744869232178,244,578,-111.7,346.6,601.2,810.7
828,3,marine mammal,0.2973744869232178,212,609,-145.6,389.9,571.3,827.9
831,3,marine mammal,0.2973744869232178,182,640,-177.2,432.9,542.9,846.7
834,3,marine mammal,0.14578723907470703,139,669,-210.3,470.0,490.8,868.4
837,3,marine mammal,0.21396218240261078,107,698,-235.8,507.4,451.0,890.2
840,3,marine mammal,0.21396218240261078,83,728,-258.1,539.8,425.8,916.2
843,3,marine mammal,0.21396218240261078,62,747,-272.8,559.9,398.3,934.4
846,3,marine mammal,0.21396218240261078,53,761,-274.8,570.4,381.3,954.2
849,3,marine mammal,0.21396218240261078,46,773,-272.4,575.4,364.3,971.4
852,3,marine mammal,0.1763041466474533,57,772,-265.5,586.9,380.1,958.8
855,3,marine mammal,0.10691358149051666,69,773,-257.0,596.8,395.8,949.1
858,3,marine mammal,0.10912209004163742,75,775,-251.4,606.0,402.6,944.0
861,3,whale,0.2226002812385559,-31,507,-251.8,391.1,191.9,625.5
864,3,whale,0.215328186750412,-24,513,-246.3,396.9,198.3,630.5
867,3,whale,0.26058346033096313,-9,525,-246.8,398.9,230.2,651.0
870,3,whale,0.22975875437259674,0,531,-246.6,400.9,248.2,662.1
873,3,whale,0.34700122475624084,5,536,-244.8,401.8,256.7,670.5
876,3,whale,0.34700122475624084,13,542,-243.6,405.1,270.1,680.7
879,3,whale,0.10137239843606949,25,549,-235.8,408.1,286.3,689.1
882,3,whale,0.10137239843606949,36,556,-228.4,413.5,302.4,699.8
885,3,whale,0.12114250659942627,40,564,-227.3,413.9,307.9,714.9
888,3,whale,0.12114250659942627,46,567,-227.0,411.9,319.8,723.5
891,3,whale,0.1387365311384201,36,565,-224.5,412.5,297.6,718.0
894,3,whale,0.1387365311384201,41,568,-220.8,413.6,302.5,724.6
897,3,whale,0.1387365311384201,42,572,-219.5,413.3,304.8,729.9
900,3,whale,0.1387365311384201,49,576,-212.3,415.8,311.1,736.9
903,3,whale,0.1387365311384201,52,577,-209.7,414.8,313.0,740.8
906,3,whale,0.1387365311384201,56,581,-205.6,415.9,318.4,747.2
909,3,marine mammal,0.14938528835773468,67,597,-191.7,437.4,326.4,756.3
912,3,marine mammal,0.10418305546045303,76,615,-179.7,463.9,333.7,767.6
915,3,marine mammal,0.10418305546045303,84,626,-169.8,476.9,339.8,775.9
918,3,marine mammal,0.10432760417461395,112,829,-172.7,693.9,396.5,965.4
921,3,marine mammal,0.15105189383029938,116,830,-167.7,701.2,400.8,960.8
924,3,marine mammal,0.15105189383029938,116,832,-166.8,703.7,400.0,961.8
927,3,marine mammal,0.15105189383029938,118,832,-163.7,704.9,400.9,961.6
930,3,marine mammal,0.15105189383029938,121,835,-159.9,707.5,401.9,962.3
933,3,marine mammal,0.15105189383029938,122,835,-156.2,709.7,403.2,963.0
936,3,marine mammal,0.15105189383029938,124,839,-154.2,713.4,403.2,964.9
939,3,marine mammal,0.15105189383029938,126,841,-151.4,716.3,403.2,966.0
942,3,marine mammal,0.15105189383029938,126,842,-150.3,719.0,402.9,967.1
945,3,marine mammal,0.15105189383029938,129,845,-146.7,722.3,405.1,968.9
948,3,marine mammal,0.15105189383029938,126,845,-150.5,722.2,404.3,969.2
951,3,marine mammal,0.15105189383029938,127,845,-151.0,721.1,404.5,968.2
954,3,marine mammal,0.33530980348587036,176,781,-148.4,614.7,502.0,949.0
957,3,marine mammal,0.33530980348587036,190,766,-147.8,588.2,528.9,945.0
