frame,track_id,n_keypoints,rostrum_tip_x,rostrum_tip_y,rostrum_tip_conf,left_caudal_fluke_x,left_caudal_fluke_y,left_caudal_fluke_conf,right_caudal_fluke_x,right_caudal_fluke_y,right_caudal_fluke_conf,left_pect_fin_tip_x,left_pect_fin_tip_y,left_pect_fin_tip_conf,right_pect_fin_tip_x,right_pect_fin_tip_y,right_pect_fin_tip_conf,mid_saddle_patch_x,mid_saddle_patch_y,mid_saddle_patch_conf,Caudal_peduncle_x,Caudal_peduncle_y,Caudal_peduncle_conf
285,1,5,3088.0,995.0,0.4771,,,,,,,2916.0,895.0,0.3598,3056.0,1135.0,0.2562,2976.0,1159.0,1.0413,2860.0,1063.0,0.1605
288,1,6,3080.0,987.0,0.4747,,,,2996.0,1291.0,0.1211,2908.0,891.0,0.3255,3048.0,1131.0,0.2784,2968.0,1151.0,0.9289,2852.0,1055.0,0.1389
291,1,7,3072.0,980.0,0.4929,2804.0,1060.0,0.1067,2984.0,1284.0,0.1563,2896.0,888.0,0.3419,3040.0,1120.0,0.2608,2956.0,1148.0,0.9001,2840.0,1048.0,0.1252
294,1,7,3056.0,976.0,0.5138,2788.0,1056.0,0.103,2976.0,1276.0,0.1901,2880.0,884.0,0.3419,2968.0,1424.0,0.2889,2896.0,952.0,1.1603,2824.0,1048.0,0.1119
297,1,6,3040.0,968.0,0.5297,2768.0,1052.0,0.1355,2960.0,1272.0,0.2126,2864.0,884.0,0.3584,2952.0,1416.0,0.3289,2880.0,948.0,1.1816,,,
300,1,7,3024.0,960.0,0.5311,2748.0,1056.0,0.1247,2952.0,1264.0,0.2194,2848.0,880.0,0.3386,2936.0,1408.0,0.3016,2864.0,944.0,1.0133,2792.0,1044.0,0.136
303,1,7,3008.0,952.0,0.4975,2728.0,1056.0,0.1165,2940.0,1256.0,0.2036,2832.0,876.0,0.3232,2924.0,1400.0,0.3074,2900.0,1128.0,0.7686,2776.0,1040.0,0.1339
306,1,6,2988.0,948.0,0.4965,,,,2924.0,1244.0,0.1378,2812.0,876.0,0.3668,2912.0,1396.0,0.2984,2880.0,1124.0,0.4859,2784.0,1260.0,0.1629
309,1,7,2968.0,940.0,0.5532,2692.0,1040.0,0.1648,2908.0,1240.0,0.112,2796.0,872.0,0.3558,2952.0,1092.0,0.2867,2872.0,1120.0,1.0818,2740.0,1040.0,0.2159
321,4,6,2904.0,912.0,0.4979,2620.0,1032.0,0.2124,,,,2724.0,860.0,0.3584,2784.0,896.0,0.2673,2736.0,928.0,0.769,2672.0,1020.0,0.2608
324,4,7,2608.0,1026.0,0.1239,2608.0,1026.0,0.2269,2844.0,1190.0,0.1071,2784.0,1002.0,0.1704,2876.0,1058.0,0.2794,2808.0,1086.0,1.0103,2656.0,1018.0,0.2569
327,4,7,2836.0,1190.0,0.1581,2592.0,1022.0,0.2474,2836.0,1186.0,0.1804,2768.0,998.0,0.1613,2864.0,1050.0,0.2786,2736.0,1350.0,0.529,2640.0,1014.0,0.2779
330,4,7,2832.0,1182.0,0.1364,2572.0,1022.0,0.2295,2828.0,1174.0,0.1331,2760.0,994.0,0.1353,2852.0,1042.0,0.2749,2724.0,1346.0,0.6514,2624.0,1014.0,0.2925
333,4,7,2736.0,788.0,0.5008,2560.0,1020.0,0.2088,2820.0,1168.0,0.1343,2664.0,852.0,0.3486,2840.0,1036.0,0.265,2772.0,1068.0,0.9457,2608.0,1016.0,0.2878
336,4,7,2724.0,784.0,0.4847,2548.0,1020.0,0.2371,2816.0,1164.0,0.1513,2648.0,852.0,0.3484,2828.0,1028.0,0.2418,2664.0,916.0,0.8522,2596.0,1020.0,0.2783
339,4,7,2708.0,780.0,0.4826,2540.0,1020.0,0.1868,2808.0,1156.0,0.1633,2636.0,848.0,0.3311,2820.0,1024.0,0.2532,2652.0,912.0,0.7454,2584.0,1016.0,0.2185
342,4,7,2692.0,776.0,0.482,2572.0,1212.0,0.1739,2804.0,1148.0,0.154,2624.0,848.0,0.3755,2776.0,1292.0,0.2637,2740.0,1048.0,0.5221,2572.0,1012.0,0.1987
345,4,7,2676.0,776.0,0.5204,2560.0,1204.0,0.2263,2796.0,1144.0,0.1434,2612.0,848.0,0.3363,2764.0,1288.0,0.2334,2724.0,1048.0,0.2325,2628.0,1200.0,0.253
348,4,7,2664.0,772.0,0.4933,2552.0,1200.0,0.2531,2568.0,1040.0,0.1174,2700.0,944.0,0.2903,2760.0,1276.0,0.248,2720.0,1040.0,0.6623,2620.0,1192.0,0.2522
