frame,class_id,class_name,confidence,bbox
1635,8,boat,0.2967589199542999,"[1455.3548583984375, 144.56361389160156, 1794.5577392578125, 231.00381469726562]"
1635,0,person,0.20830842852592468,"[891.1224975585938, 751.8034057617188, 945.0595092773438, 797.7643432617188]"
1650,29,frisbee,0.2338637113571167,"[49.1824836730957, 908.1743774414062, 175.9669952392578, 975.0071411132812]"
1650,8,boat,0.22554871439933777,"[1444.47119140625, 166.86741638183594, 1781.157470703125, 224.98802185058594]"
1665,8,boat,0.4698031544685364,"[1430.60302734375, 134.4398956298828, 1769.3602294921875, 220.5555419921875]"
1665,0,person,0.3503410220146179,"[930.0928344726562, 707.9891357421875, 1090.639892578125, 792.4652709960938]"
1665,8,boat,0.2679627239704132,"[1429.970458984375, 164.5945587158203, 1771.9793701171875, 214.87074279785156]"
1680,8,boat,0.31248557567596436,"[1424.8154296875, 145.93978881835938, 1760.892333984375, 213.4723358154297]"
1680,8,boat,0.21991582214832306,"[1424.3170166015625, 167.98484802246094, 1760.1024169921875, 211.48374938964844]"
1695,14,bird,0.3581664562225342,"[942.322509765625, 687.9708862304688, 1038.7930908203125, 787.0510864257812]"
1710,8,boat,0.21502628922462463,"[1399.6409912109375, 143.14181518554688, 1740.2318115234375, 209.4290313720703]"
1725,8,boat,0.2801801562309265,"[1380.4619140625, 119.7015609741211, 1717.9117431640625, 203.29940795898438]"
1740,0,person,0.42147061228752136,"[950.4567260742188, 728.01806640625, 1214.96533203125, 771.0989379882812]"
1755,14,bird,0.23103991150856018,"[959.48291015625, 711.1123046875, 1042.974609375, 762.5134887695312]"
1815,8,boat,0.22089794278144836,"[1258.4759521484375, 79.50265502929688, 1598.7972412109375, 165.83255004882812]"
1920,14,bird,0.2563154697418213,"[1315.595947265625, 830.9696044921875, 1471.9581298828125, 893.0650634765625]"
1920,4,airplane,0.21406757831573486,"[1316.5811767578125, 831.5883178710938, 1471.72900390625, 893.8419799804688]"
1965,0,person,0.3362729251384735,"[1347.9224853515625, 823.7618408203125, 1428.3612060546875, 885.6626586914062]"
1965,0,person,0.2986396551132202,"[1351.186279296875, 823.4357299804688, 1395.6171875, 885.3076171875]"
1980,0,person,0.41779282689094543,"[1335.7803955078125, 831.0678100585938, 1371.35888671875, 889.4872436523438]"
1995,0,person,0.5291864275932312,"[1319.8038330078125, 839.845458984375, 1351.361328125, 894.2794189453125]"
2010,0,person,0.3565901517868042,"[1305.910888671875, 844.7850952148438, 1334.988037109375, 896.4277954101562]"
2025,0,person,0.6536913514137268,"[1293.5560302734375, 852.9523315429688, 1315.691650390625, 896.3388061523438]"
2040,0,person,0.2469111829996109,"[1282.641357421875, 857.8226318359375, 1305.6419677734375, 894.1670532226562]"
2040,14,bird,0.2239236682653427,"[1129.334228515625, 872.6010131835938, 1178.978515625, 895.6787109375]"
2130,14,bird,0.42229902744293213,"[498.7169494628906, 639.9547729492188, 575.2945556640625, 700.3197021484375]"
2145,14,bird,0.46215200424194336,"[502.23779296875, 630.7395629882812, 596.133056640625, 707.9381103515625]"
2175,14,bird,0.7760022878646851,"[177.32015991210938, 598.08740234375, 640.3131103515625, 717.9342041015625]"
2190,14,bird,0.6605266332626343,"[207.9423065185547, 581.8898315429688, 657.1922607421875, 727.5176391601562]"
2205,14,bird,0.8238469958305359,"[202.47470092773438, 570.0223999023438, 678.4879760742188, 726.8522338867188]"
2220,14,bird,0.7894164323806763,"[219.088623046875, 557.1431274414062, 720.9566040039062, 729.42626953125]"
2235,14,bird,0.4495696425437927,"[239.98104858398438, 553.5484008789062, 766.5029296875, 735.0238647460938]"
2235,8,boat,0.2067720890045166,"[224.08164978027344, 552.3234252929688, 768.5601806640625, 736.5712890625]"
2250,14,bird,0.5751352906227112,"[251.50357055664062, 551.6741333007812, 809.9185180664062, 740.0616455078125]"
2265,14,bird,0.5864162445068359,"[266.206787109375, 554.2509155273438, 822.5491333007812, 736.0420532226562]"
